PONTO,MD_LAT_GD,MD_LON_GD,DATA,ORG,Tag,SAL,TSM,SAL_sat
IPE,,,7/7/2005,pp,,,,
PL,"-26,22440278","-48,62082778",7/7/2005,pp,,,,
PL,"-26,22440278","-48,62082778",7/7/2005,pp,,,,
AI,"-26,77998611","-48,61129444",7/20/2005,pp,"18,6","34,56666667",,
ES,,,7/22/2005,pp,,,,
IPE,,,7/22/2005,pp,,,,
PL,"-26,22440278","-48,62082778",7/22/2005,pp,,,,
PL,"-26,22440278","-48,62082778",7/22/2005,pp,,,,
AI,"-26,77998611","-48,61129444",7/27/2005,pp,"18,33333333","31,13333333",,
AI,"-26,77998611","-48,61129444",8/3/2005,pp,"20,36666667","32,86666667",,
ES,,,8/9/2005,pp,,,,
IPE,,,8/9/2005,pp,,,,
PL,"-26,22440278","-48,62082778",8/9/2005,pp,,,,
PL,"-26,22440278","-48,62082778",8/9/2005,pp,,,,
AI,"-26,77998611","-48,61129444",8/17/2005,pp,"20,6","31,83333333",,
ES,,,8/18/2005,pp,,,,
IPE,,,8/18/2005,pp,,,,
PL,"-26,22440278","-48,62082778",8/18/2005,pp,,,,
PL,"-26,22440278","-48,62082778",8/18/2005,pp,,,,
AI,"-26,77998611","-48,61129444",8/23/2005,,"21,96666667","31,66666667",,
ES,,,9/5/2005,pp,,,,
IPE,,,9/5/2005,pp,,,,
PL,"-26,22440278","-48,62082778",9/5/2005,pp,,,,
PL,"-26,22440278","-48,62082778",9/5/2005,pp,,,,
AI,"-26,77998611","-48,61129444",9/6/2005,pp,,,,
PL,"-26,22440278","-48,62082778",9/8/2005,pp,,,,
AI,"-26,77998611","-48,61129444",9/13/2005,,"17,73333333","31,4",,
AI,"-26,77998611","-48,61129444",9/18/2005,,,,,
ES,,,9/21/2005,pp,,,,
IPE,,,9/21/2005,pp,,,,
PL,"-26,22440278","-48,62082778",9/21/2005,pp,,,,
PL,"-26,22440278","-48,62082778",9/21/2005,pp,,,,
AI,"-26,77998611","-48,61129444",9/27/2005,,,,,
AI,"-26,77998611","-48,61129444",10/11/2005,,"21,13333333","30,53333333",,
ES,,,10/13/2005,pp,,,,
IPE,,,10/13/2005,pp,,,,
PL,"-26,22440278","-48,62082778",10/13/2005,pp,,,,
PL,"-26,22440278","-48,62082778",10/13/2005,pp,,,,
AI,"-26,77998611","-48,61129444",11/1/2005,,"20,8",31,,
AI,"-26,77998611","-48,61129444",11/22/2005,,"25,6","29,16666667",,
AI,"-26,77998611","-48,61129444",11/29/2005,,"25,5","31,4",,
AI,"-26,77998611","-48,61129444",12/6/2005,pp,"24,85","32,2",,
AI,"-26,77998611","-48,61129444",12/13/2005,,"24,2","32,56666667",,
CR,"-27,74470278","-48,56254444",1/25/2006,pp,,,,
GF,"-27,19810833","-48,51096944",2/15/2006,pp,,,,
CR,"-27,74470278","-48,56254444",2/22/2006,pp,28,33,,
CR,"-27,74470278","-48,56254444",3/10/2006,pp,"27,4",32,,
GF,"-27,19810833","-48,51096944",3/22/2006,,27,,,
CR,"-27,74470278","-48,56254444",3/30/2006,pp,24,35,,
CR,"-27,74470278","-48,56254444",4/17/2006,pp,22,32,,
AI,"-26,77998611","-48,61129444",4/25/2006,pp,"24,3","34,6",,
CR,"-27,74470278","-48,56254444",4/27/2006,pp,,,,
GF,"-27,19810833","-48,51096944",4/27/2006,pp,23,,,
AI,"-26,77998611","-48,61129444",5/2/2006,pp,23,35,,
AI,"-26,77998611","-48,61129444",5/9/2006,pp,20,,,
CR,"-27,74470278","-48,56254444",5/15/2006,pp,20,34,,
AI,"-26,77998611","-48,61129444",5/16/2006,pp,"20,9","34,2",,
PA,"-26,76335","-48,65166944",5/23/2006,pp,,,,
CR,"-27,74470278","-48,56254444",5/29/2006,pp,"19,5",33,,
AI,"-26,77998611","-48,61129444",5/30/2006,pp,,,,
GF,"-27,19810833","-48,51096944",5/30/2006,pp,20,,,
PA,"-26,76335","-48,65166944",6/6/2006,pp,"20,4","35,2",,
CR,"-27,74470278","-48,56254444",6/13/2006,pp,20,35,,
AI,"-26,77998611","-48,61129444",6/19/2006,pp,,33,,
PA,"-26,76335","-48,65166944",6/20/2006,pp,,,,
AI,"-26,77998611","-48,61129444",6/27/2006,pp,19,36,,
CR,"-27,74470278","-48,56254444",6/27/2006,pp,"18,5",35,,
GF,"-27,19810833","-48,51096944",7/3/2006,pp,19,,,
PA,"-26,76335","-48,65166944",7/4/2006,pp,"19,5","33,7",,
AI,"-26,77998611","-48,61129444",7/11/2006,pp,"19,7","34,1",,
CR,"-27,74470278","-48,56254444",7/14/2006,pp,"20,1",34,,
PA,"-26,76335","-48,65166944",7/18/2006,pp,"20,7",34,,
AI,"-26,77998611","-48,61129444",7/20/2006,pp,"20,7",34,,
CR,"-27,74470278","-48,56254444",7/25/2006,pp,21,34,,
AI,"-26,77998611","-48,61129444",7/26/2006,pp,"21,1","34,3",,
GF,"-27,19810833","-48,51096944",7/27/2006,pp,20,36,,
PA,"-26,76335","-48,65166944",8/2/2006,pp,"18,2",36,,
PC,"-27,77763611","-48,62744722",8/2/2006,pp,,,,
AI,"-26,77998611","-48,61129444",8/9/2006,pp,21,35,,
CR,"-27,74470278","-48,56254444",8/14/2006,pp,"21,5",34,,
PA,"-26,76335","-48,65166944",8/17/2006,pp,"20,6","34,1",,
PC,"-27,77763611","-48,62744722",8/17/2006,pp,17,34,,
AI,"-26,77998611","-48,61129444",8/23/2006,pp,19,,,
CR,"-27,74470278","-48,56254444",8/29/2006,pp,"17,5",34,,
GF,"-27,19810833","-48,51096944",8/29/2006,pp,19,,,
PA,"-26,76335","-48,65166944",8/30/2006,pp,"19,3","34,3",,
AI,"-26,77998611","-48,61129444",9/6/2006,pp,,,,
PC,"-27,77763611","-48,62744722",9/11/2006,pp,17,,,
CR,"-27,74470278","-48,56254444",9/15/2006,pp,20,33,,
PA,"-26,76335","-48,65166944",9/15/2006,pp,"20,6","34,1",,
AI,"-26,77998611","-48,61129444",9/20/2006,pp,"19,7","33,1",,
CR,"-27,74470278","-48,56254444",9/26/2006,pp,19,33,,
PA,"-26,76335","-48,65166944",9/27/2006,pp,"19,4","33,3",,
PC,"-27,77763611","-48,62744722",9/27/2006,pp,17,,,
GF,"-27,19810833","-48,51096944",9/28/2006,pp,,,,
AI,"-26,77998611","-48,61129444",10/4/2006,pp,"20,4","30,8",,
PC,"-27,77763611","-48,62744722",10/10/2006,pp,19,33,,
PA,"-26,76335","-48,65166944",10/18/2006,pp,"21,6","31,4",,
AI,"-26,77998611","-48,61129444",10/25/2006,pp,"22,6","32,8",,
PC,"-27,77763611","-48,62744722",10/25/2006,pp,20,,,
PA,"-26,76335","-48,65166944",10/30/2006,pp,"23,6","32,8",,
CR,"-27,74470278","-48,56254444",10/31/2006,pp,23,,,
AI,"-26,77998611","-48,61129444",11/8/2006,pp,"22,4","33,4",,
PC,"-27,77763611","-48,62744722",11/8/2006,pp,17,35,,
PA,"-26,76335","-48,65166944",11/13/2006,pp,24,,,
PC,"-27,77763611","-48,62744722",11/22/2006,pp,21,33,,
AI,"-26,77998611","-48,61129444",11/23/2006,pp,"24,6","33,8",,
CR,"-27,74470278","-48,56254444",11/28/2006,pp,22,33,,
PA,"-26,76335","-48,65166944",11/29/2006,pp,"25,5",24,,
AI,"-26,77998611","-48,61129444",12/6/2006,pp,"25,7","32,2",,
PA,"-26,76335","-48,65166944",12/13/2006,pp,"25,6","32,1",,
PC,"-27,77763611","-48,62744722",12/13/2006,pp,23,32,,
CR,"-27,74470278","-48,56254444",12/18/2006,pp,28,34,,
AI,"-26,77998611","-48,61129444",12/20/2006,pp,"28,6","32,2",,
PA,"-26,76335","-48,65166944",1/3/2007,pp,27,33,,
PC,"-27,77763611","-48,62744722",1/3/2007,pp,25,,,
AI,"-26,77998611","-48,61129444",1/10/2007,pp,27,33,,
GF,"-27,19810833","-48,51096944",1/16/2007,pp,25,35,,
PA,"-26,76335","-48,65166944",1/17/2007,pp,27,"34,2",,
PC,"-27,77763611","-48,62744722",1/17/2007,pp,22,34,,
CR,"-27,74470278","-48,56254444",1/18/2007,cg,,,,
CR,"-27,74470278","-48,56254444",1/18/2007,pp,,,,
CR,"-27,74470278","-48,56254444",1/19/2007,cg,,,,
CR,"-27,74470278","-48,56254444",1/19/2007,pp,,,,
PF,"-27,435125","-48,52305278",1/19/2007,cg,,,,
PF,"-27,435125","-48,52305278",1/19/2007,pp,,,,
SA,"-27,50804722","-48,521275",1/19/2007,cg,,,,
SA,"-27,50804722","-48,521275",1/19/2007,pp,,,,
AP,,,1/20/2007,pp,,,,
CR,"-27,74470278","-48,56254444",1/20/2007,cg,,,,
CR,"-27,74470278","-48,56254444",1/20/2007,pp,"27,7",34,,
FR,"-27,72268889","-48,56688056",1/20/2007,cg,,,,
FR,"-27,72268889","-48,56688056",1/20/2007,pp,,,,
PC,"-27,77763611","-48,62744722",1/20/2007,cg,,,,
PC,"-27,77763611","-48,62744722",1/20/2007,pp,,,,
PF,"-27,435125","-48,52305278",1/20/2007,cg,,,,
PF,"-27,435125","-48,52305278",1/20/2007,pp,,,,
PP,"-27,85156944","-48,58565278",1/20/2007,cg,,,,
SA,"-27,50804722","-48,521275",1/20/2007,cg,,,,
SA,"-27,50804722","-48,521275",1/20/2007,pp,,,,
CR,"-27,74470278","-48,56254444",1/22/2007,ab,,,,
CR,"-27,74470278","-48,56254444",1/22/2007,cg,,,,
CR,"-27,74470278","-48,56254444",1/22/2007,pp,"23,5",,,
FR,"-27,72268889","-48,56688056",1/22/2007,cg,,,,
FR,"-27,72268889","-48,56688056",1/22/2007,nn,,,,
FR,"-27,72268889","-48,56688056",1/22/2007,pp,24,,,
PC,"-27,77763611","-48,62744722",1/22/2007,pp,23,,,
PP,"-27,85156944","-48,58565278",1/22/2007,pp,,,,
SA,"-27,50804722","-48,521275",1/22/2007,pp,,,,
ZI,"-27,18376111","-48,53203333",1/23/2007,pp,,"33,6",,
AI,"-26,77998611","-48,61129444",1/24/2007,pp,"26,6","34,4",,
CR,"-27,74470278","-48,56254444",1/24/2007,pp,,,,
CR,"-27,74470278","-48,56254444",1/24/2007,ab,,,,
PC,"-27,77763611","-48,62744722",1/24/2007,pp,25,33,,
PC,"-27,77763611","-48,62744722",1/24/2007,pp,25,33,,
PP,"-27,85156944","-48,58565278",1/24/2007,pp,,,,
SA,"-27,50804722","-48,521275",1/24/2007,pp,,,,
ZI,"-27,18376111","-48,53203333",1/30/2007,pp,,,,
AI,"-26,77998611","-48,61129444",1/31/2007,pp,"27,9","33,7",,
CG,"-27,19810833","-48,51096944",1/31/2007,cg,,,,
CG,"-27,19810833","-48,51096944",1/31/2007,pp,,,,
GF,"-27,19810833","-48,51096944",1/31/2007,pp,25,34,,
LB,,,1/31/2007,pp,,,,
PA,"-26,76335","-48,65166944",1/31/2007,pp,"27,3","33,6",,
PB,"-27,15254444","-48,56053056",1/31/2007,pp,,,,
ZI,"-27,18376111","-48,53203333",1/31/2007,pp,,,,
CR,"-27,74470278","-48,56254444",2/1/2007,pp,26,35,,
PF,"-27,435125","-48,52305278",2/1/2007,pp,,,,
SA,"-27,50804722","-48,521275",2/1/2007,pp,,,,
AP,,,2/2/2007,pp,,,,
CG,"-27,19810833","-48,51096944",2/2/2007,cg,,,,
CG,"-27,19810833","-48,51096944",2/2/2007,pp,,,,
ZI,"-27,18376111","-48,53203333",2/2/2007,pp,,,,
AP,,,2/5/2007,pp,,,,
CG,"-27,19810833","-48,51096944",2/5/2007,pp,,,,
GF,"-27,19810833","-48,51096944",2/5/2007,pp,21,33,,
LB,,,2/5/2007,pp,,,,
PB,"-27,15254444","-48,56053056",2/5/2007,pp,,,,
ZI,"-27,18376111","-48,53203333",2/5/2007,cg,,,,
ZI,"-27,18376111","-48,53203333",2/5/2007,pp,,,,
ES,,,2/6/2007,pp,,,,
PL,"-26,22440278","-48,62082778",2/6/2007,pp,,,,
PP,"-27,85156944","-48,58565278",2/6/2007,pp,,,,
AI,"-26,77998611","-48,61129444",2/7/2007,pp,"27,7","34,9",,
AP,,,2/7/2007,pp,,,,
CG,"-27,19810833","-48,51096944",2/7/2007,cg,,,,
CG,"-27,19810833","-48,51096944",2/7/2007,pp,,,,
CR,"-27,74470278","-48,56254444",2/7/2007,pp,,,,
GF,"-27,19810833","-48,51096944",2/7/2007,pp,,,,
LB,,,2/7/2007,pp,,,,
PB,"-27,15254444","-48,56053056",2/7/2007,pp,,,,
PF,"-27,435125","-48,52305278",2/7/2007,pp,,,,
SA,"-27,50804722","-48,521275",2/7/2007,pp,,,,
ZI,"-27,18376111","-48,53203333",2/7/2007,pp,,,,
PC,"-27,77763611","-48,62744722",2/8/2007,pp,25,34,,
PF,"-27,435125","-48,52305278",2/8/2007,pp,,,,
CG,"-27,19810833","-48,51096944",2/9/2007,pp,,,,
GF,"-27,19810833","-48,51096944",2/9/2007,pp,,,,
ZI,"-27,18376111","-48,53203333",2/9/2007,cg,,,,
ZI,"-27,18376111","-48,53203333",2/9/2007,pp,,,,
AI,"-26,77998611","-48,61129444",2/12/2007,pp,,,,
CG,"-27,19810833","-48,51096944",2/12/2007,pp,,,,
ES,,,2/12/2007,pp,26,,,
FA,"-27,18376111","-48,53203333",2/12/2007,pp,,,,
GF,"-27,19810833","-48,51096944",2/12/2007,pp,,,,
LB,,,2/12/2007,pp,,,,
PA,"-26,76335","-48,65166944",2/12/2007,pp,,,,
PB,"-27,15254444","-48,56053056",2/12/2007,pp,,,,
PF,"-27,435125","-48,52305278",2/12/2007,pp,,,,
PL,"-26,22440278","-48,62082778",2/12/2007,pp,26,,,
PP,"-27,85156944","-48,58565278",2/12/2007,pp,,,,
SA,"-27,50804722","-48,521275",2/12/2007,pp,,,,
ZI,"-27,18376111","-48,53203333",2/12/2007,pp,,,,
CG,"-27,19810833","-48,51096944",2/14/2007,pp,,,,
FA,"-27,18376111","-48,53203333",2/14/2007,pp,,,,
GF,"-27,19810833","-48,51096944",2/14/2007,pp,,,,
PA,"-26,76335","-48,65166944",2/14/2007,pp,"26,1","32,8",,
ZI,"-27,18376111","-48,53203333",2/14/2007,cg,,,,
ZI,"-27,18376111","-48,53203333",2/14/2007,pp,,,,
ES,,,2/15/2007,,26,,,
PC,"-27,77763611","-48,62744722",2/15/2007,pp,24,35,,
PF,"-27,435125","-48,52305278",2/15/2007,cg,,,,
PF,"-27,435125","-48,52305278",2/15/2007,pp,,,,
PL,"-26,22440278","-48,62082778",2/15/2007,pp,27,,,
SA,"-27,50804722","-48,521275",2/15/2007,pp,,,,
CG,"-27,19810833","-48,51096944",2/16/2007,cg,,,,
CG,"-27,19810833","-48,51096944",2/16/2007,pp,,,,
FA,"-27,18376111","-48,53203333",2/16/2007,pp,,,,
GF,"-27,19810833","-48,51096944",2/16/2007,pp,,,,
PB,"-27,15254444","-48,56053056",2/16/2007,,,,,
ZI,"-27,18376111","-48,53203333",2/16/2007,pp,,,,
CG,"-27,19810833","-48,51096944",2/19/2007,pp,,,,
FA,"-27,18376111","-48,53203333",2/19/2007,pp,,,,
GF,"-27,19810833","-48,51096944",2/19/2007,pp,,,,
PF,"-27,435125","-48,52305278",2/19/2007,pp,,,,
ZI,"-27,18376111","-48,53203333",2/19/2007,pp,,,,
AI,"-26,77998611","-48,61129444",2/22/2007,pp,"26,3","33,8",,
AP,,,2/22/2007,pp,,,,
CG,"-27,19810833","-48,51096944",2/22/2007,pp,,,,
FA,"-27,18376111","-48,53203333",2/22/2007,pp,,,,
GF,"-27,19810833","-48,51096944",2/22/2007,pp,,,,
PF,"-27,435125","-48,52305278",2/22/2007,pp,,,,
ZI,"-27,18376111","-48,53203333",2/22/2007,pp,,,,
CR,"-27,74470278","-48,56254444",2/23/2007,pp,,,,
ES,,,2/23/2007,pp,,,,
PB,"-27,15254444","-48,56053056",2/23/2007,pp,,,,
PL,"-26,22440278","-48,62082778",2/23/2007,pp,,,,
SA,"-27,50804722","-48,521275",2/23/2007,pp,,,,
PP,"-27,85156944","-48,58565278",2/26/2007,pp,,,,
CG,"-27,19810833","-48,51096944",2/27/2007,pp,,,,
CR,"-27,74470278","-48,56254444",2/27/2007,pp,,,,
PC,"-27,77763611","-48,62744722",2/27/2007,pp,26,,,
ZI,"-27,18376111","-48,53203333",2/27/2007,pp,,,,
ES,,,2/28/2007,,,,,
PA,"-26,76335","-48,65166944",2/28/2007,pp,29,31,,
PB,"-27,15254444","-48,56053056",2/28/2007,pp,,,,
PL,"-26,22440278","-48,62082778",2/28/2007,,,,,
PP,"-27,85156944","-48,58565278",2/28/2007,cg,,,,
PP,"-27,85156944","-48,58565278",2/28/2007,pp,,,,
AP,,,3/1/2007,pp,,,,
CR,"-27,74470278","-48,56254444",3/1/2007,pp,29,35,,
FA,"-27,18376111","-48,53203333",3/1/2007,pp,,,,
GF,"-27,19810833","-48,51096944",3/1/2007,pp,,,,
PF,"-27,435125","-48,52305278",3/2/2007,pp,,,,
PP,"-27,85156944","-48,58565278",3/2/2007,cg,,,,
PP,"-27,85156944","-48,58565278",3/2/2007,pp,,,,
SA,"-27,50804722","-48,521275",3/2/2007,pp,,,,
FA,"-27,18376111","-48,53203333",3/6/2007,pp,,,,
GF,"-27,19810833","-48,51096944",3/6/2007,pp,,,,
PC,"-27,77763611","-48,62744722",3/6/2007,pp,27,34,,
PF,"-27,435125","-48,52305278",3/6/2007,pp,,,,
PP,"-27,85156944","-48,58565278",3/6/2007,cg,,,,
PP,"-27,85156944","-48,58565278",3/6/2007,pp,,,,
SA,"-27,50804722","-48,521275",3/6/2007,pp,,,,
CG,"-27,19810833","-48,51096944",3/7/2007,pp,,,,
ES,,,3/7/2007,pp,28,35,,
PB,"-27,15254444","-48,56053056",3/7/2007,pp,,,,
PL,"-26,22440278","-48,62082778",3/7/2007,pp,28,31,,
ZI,"-27,18376111","-48,53203333",3/7/2007,pp,,,,
AI,"-26,77998611","-48,61129444",3/8/2007,pp,"29,6",34,,
LB,,,3/8/2007,pp,,,,
PP,"-27,85156944","-48,58565278",3/14/2007,cg,,,,
PP,"-27,85156944","-48,58565278",3/14/2007,pp,,,,
ES,,,3/15/2007,pp,,,,
PA,"-26,76335","-48,65166944",3/15/2007,pp,"27,5",33,,
PL,"-26,22440278","-48,62082778",3/15/2007,pp,,,,
CG,"-27,19810833","-48,51096944",3/16/2007,pp,,,,
FA,"-27,18376111","-48,53203333",3/16/2007,pp,,,,
GF,"-27,19810833","-48,51096944",3/16/2007,pp,,,,
PB,"-27,15254444","-48,56053056",3/16/2007,pp,,,,
PC,"-27,77763611","-48,62744722",3/16/2007,pp,25,35,,
ZI,"-27,18376111","-48,53203333",3/16/2007,pp,,,,
CA,"-27,79904167","-48,56802222",3/21/2007,pp,21,,,
FR,"-27,72268889","-48,56688056",3/21/2007,pp,,,,
AI,"-26,77998611","-48,61129444",3/22/2007,pp,"26,5","33,1",,
CR,"-27,74470278","-48,56254444",3/28/2007,pp,,,,
PC,"-27,77763611","-48,62744722",3/28/2007,pp,26,,,
PA,"-26,76335","-48,65166944",3/29/2007,pp,"28,5",,,
CR,"-27,74470278","-48,56254444",4/3/2007,cg,,,,
CR,"-27,74470278","-48,56254444",4/3/2007,pp,,,,
PP,"-27,85156944","-48,58565278",4/3/2007,cg,,,,
CA,"-27,79904167","-48,56802222",4/4/2007,pp,25,34,,
FR,"-27,72268889","-48,56688056",4/4/2007,pp,27,33,,
AI,"-26,77998611","-48,61129444",4/5/2007,pp,26,34,,
CR,"-27,74470278","-48,56254444",4/11/2007,pp,,,,
PC,"-27,77763611","-48,62744722",4/11/2007,pp,23,35,,
AI,"-26,77998611","-48,61129444",4/12/2007,pp,,,,
GF,"-27,19810833","-48,51096944",4/12/2007,pp,,,,
PA,"-26,76335","-48,65166944",4/12/2007,pp,26,"33,1",,
CA,"-27,79904167","-48,56802222",4/18/2007,pp,25,32,,
FR,"-27,72268889","-48,56688056",4/18/2007,pp,,33,,
AI,"-26,77998611","-48,61129444",4/19/2007,pp,"25,7","34,8",,
PP,"-27,85156944","-48,58565278",4/19/2007,pp,,,,
GF,"-27,19810833","-48,51096944",4/24/2007,pp,24,,,
PC,"-27,77763611","-48,62744722",4/25/2007,pp,25,34,,
PA,"-26,76335","-48,65166944",4/26/2007,pp,"25,7","34,4",,
CA,"-27,79904167","-48,56802222",5/2/2007,pp,22,36,,
CR,"-27,74470278","-48,56254444",5/2/2007,pp,22,34,,
FR,"-27,72268889","-48,56688056",5/2/2007,pp,,36,,
AI,"-26,77998611","-48,61129444",5/3/2007,pp,,,,
PP,"-27,85156944","-48,58565278",5/7/2007,pp,,,,
PC,"-27,77763611","-48,62744722",5/9/2007,pp,19,36,,
PA,"-26,76335","-48,65166944",5/10/2007,pp,22,34,,
CA,"-27,79904167","-48,56802222",5/16/2007,pp,22,36,,
FR,"-27,72268889","-48,56688056",5/16/2007,pp,,36,,
AI,"-26,77998611","-48,61129444",5/17/2007,pp,"21,9","34,6",,
PP,"-27,85156944","-48,58565278",5/21/2007,pp,,,,
CR,"-27,74470278","-48,56254444",5/22/2007,pp,24,35,,
PC,"-27,77763611","-48,62744722",5/22/2007,pp,19,35,,
CA,"-27,79904167","-48,56802222",5/30/2007,pp,16,35,,
FR,"-27,72268889","-48,56688056",5/30/2007,pp,,34,,
AI,"-26,77998611","-48,61129444",5/31/2007,pp,"20,3","34,2",,
CR,"-27,74470278","-48,56254444",6/6/2007,pp,17,35,,
PC,"-27,77763611","-48,62744722",6/6/2007,pp,17,35,,
PA,"-26,76335","-48,65166944",6/8/2007,pp,,33,,
CA,"-27,79904167","-48,56802222",6/13/2007,pp,"19,5",33,,
FR,"-27,72268889","-48,56688056",6/13/2007,pp,,33,,
AI,"-26,77998611","-48,61129444",6/14/2007,pp,21,,,
PP,"-27,85156944","-48,58565278",6/14/2007,pp,15,26,,
PC,"-27,77763611","-48,62744722",6/20/2007,pp,17,32,,
CR,"-27,74470278","-48,56254444",6/21/2007,pp,,34,,
PA,"-26,76335","-48,65166944",6/21/2007,pp,"18,9","32,4",,
CA,"-27,79904167","-48,56802222",6/27/2007,pp,17,33,,
FR,"-27,72268889","-48,56688056",6/27/2007,pp,,33,,
PP,"-27,85156944","-48,58565278",6/27/2007,pp,"16,5","31,6",,
AI,"-26,77998611","-48,61129444",6/28/2007,pp,"17,9","31,7",,
CA,"-27,79904167","-48,56802222",6/28/2007,pp,18,31,,
CR,"-27,74470278","-48,56254444",6/28/2007,pp,17,32,,
FR,"-27,72268889","-48,56688056",6/28/2007,pp,,32,,
PC,"-27,77763611","-48,62744722",6/29/2007,pp,15,31,,
CG,"-27,19810833","-48,51096944",7/2/2007,pp,,,,
CR,"-27,74470278","-48,56254444",7/2/2007,pp,16,30,,
GF,"-27,19810833","-48,51096944",7/2/2007,pp,,,,
PC,"-27,77763611","-48,62744722",7/2/2007,pp,15,30,,
CR,"-27,74470278","-48,56254444",7/4/2007,pp,17,"30,5",,
PC,"-27,77763611","-48,62744722",7/4/2007,pp,16,31,,
GF,"-27,19810833","-48,51096944",7/5/2007,pp,18,30,,
PA,"-26,76335","-48,65166944",7/5/2007,pp,"17,7","30,7",,
CA,"-27,79904167","-48,56802222",7/11/2007,pp,16,33,,
FR,"-27,72268889","-48,56688056",7/11/2007,pp,,31,,
AI,"-26,77998611","-48,61129444",7/12/2007,pp,17,28,,
CA,"-27,79904167","-48,56802222",7/13/2007,cg,,,,
CA,"-27,79904167","-48,56802222",7/13/2007,pp,15,26,,
CR,"-27,74470278","-48,56254444",7/13/2007,pp,15,27,,
CR,"-27,74470278","-48,56254444",7/13/2007,cg,15,27,,
FR,"-27,72268889","-48,56688056",7/13/2007,cg,,,,
FR,"-27,72268889","-48,56688056",7/13/2007,pp,,27,,
PC,"-27,77763611","-48,62744722",7/13/2007,cg,,,,
PC,"-27,77763611","-48,62744722",7/13/2007,pp,15,27,,
PP,"-27,85156944","-48,58565278",7/13/2007,pp,15,26,,
AI,"-26,77998611","-48,61129444",7/16/2007,pp,,,,
CG,"-27,19810833","-48,51096944",7/16/2007,pp,,,,
LB,,,7/16/2007,,,,,
CA,"-27,79904167","-48,56802222",7/17/2007,cg,,,,
CA,"-27,79904167","-48,56802222",7/17/2007,pp,16,27,,
CR,"-27,74470278","-48,56254444",7/17/2007,cg,,,,
CR,"-27,74470278","-48,56254444",7/17/2007,pp,16,28,,
ES,,,7/17/2007,pp,,,,
FR,"-27,72268889","-48,56688056",7/17/2007,cg,,,,
FR,"-27,72268889","-48,56688056",7/17/2007,pp,,,,
GF,"-27,19810833","-48,51096944",7/17/2007,pp,17,,,
PC,"-27,77763611","-48,62744722",7/17/2007,cg,,,,
PC,"-27,77763611","-48,62744722",7/17/2007,pp,14,27,,
PL,"-26,22440278","-48,62082778",7/17/2007,pp,,,,
PP,"-27,85156944","-48,58565278",7/17/2007,pp,,,,
AI,"-26,77998611","-48,61129444",7/19/2007,pp,16,27,,
CA,"-27,79904167","-48,56802222",7/19/2007,pp,,,,
CR,"-27,74470278","-48,56254444",7/19/2007,pp,16,27,,
FR,"-27,72268889","-48,56688056",7/19/2007,pp,,28,,
PA,"-26,76335","-48,65166944",7/19/2007,pp,16,27,,
PC,"-27,77763611","-48,62744722",7/19/2007,pp,13,27,,
PL,"-26,22440278","-48,62082778",7/20/2007,pp,,,,
AI,"-26,77998611","-48,61129444",7/23/2007,pp,16,27,,
ES,,,7/23/2007,pp,,,,
PA,"-26,76335","-48,65166944",7/23/2007,pp,"16,5",28,,
PL,"-26,22440278","-48,62082778",7/23/2007,pp,,,,
AI,"-26,77998611","-48,61129444",7/25/2007,pp,"15,7","25,4",,
CA,"-27,79904167","-48,56802222",7/25/2007,pp,16,29,,
ES,,,7/25/2007,pp,,,,
FR,"-27,72268889","-48,56688056",7/25/2007,pp,,,,
PA,"-26,76335","-48,65166944",7/25/2007,pp,"15,4","24,5",,
PC,"-27,77763611","-48,62744722",7/25/2007,pp,15,28,,
PL,"-26,22440278","-48,62082778",7/25/2007,pp,,,,
PP,"-27,85156944","-48,58565278",7/25/2007,pp,,28,,
ZI,"-27,18376111","-48,53203333",7/25/2007,,,,,
AI,"-26,77998611","-48,61129444",7/27/2007,pp,"15,6",27,,
CR,"-27,74470278","-48,56254444",7/27/2007,cg,,,,
CR,"-27,74470278","-48,56254444",7/27/2007,pp,15,,,
ES,,,7/27/2007,pp,,,,
GF,"-27,19810833","-48,51096944",7/27/2007,pp,14,,,
PA,"-26,76335","-48,65166944",7/27/2007,pp,"15,5","26,5",,
PC,"-27,77763611","-48,62744722",7/27/2007,pp,15,,,
PL,"-26,22440278","-48,62082778",7/27/2007,pp,,,,
PP,"-27,85156944","-48,58565278",7/27/2007,cg,,,,
PP,"-27,85156944","-48,58565278",7/27/2007,pp,,,,
AI,"-26,77998611","-48,61129444",7/30/2007,pp,"15,6","26,7",,
CG,"-27,19810833","-48,51096944",7/30/2007,pp,,,,
ES,,,7/30/2007,pp,,,,
LB,,,7/30/2007,pp,,,,
PA,"-26,76335","-48,65166944",7/30/2007,pp,"15,5",27,,
PB,"-27,15254444","-48,56053056",7/30/2007,pp,,,,
FA,"-27,18376111","-48,53203333",7/31/2007,pp,,,,
GF,"-27,19810833","-48,51096944",7/31/2007,pp,,,,
PF,"-27,435125","-48,52305278",7/31/2007,pp,,,,
PL,"-26,22440278","-48,62082778",7/31/2007,pp,,,,
SA,"-27,50804722","-48,521275",7/31/2007,pp,,,,
AI,"-26,77998611","-48,61129444",8/1/2007,pp,"16,2","26,6",,
CR,"-27,74470278","-48,56254444",8/1/2007,cg,,,,
CR,"-27,74470278","-48,56254444",8/1/2007,pp,15,27,,
ES,,,8/1/2007,pp,,,,
PA,"-26,76335","-48,65166944",8/1/2007,pp,16,"26,6",,
